scope,course_code,title,cus,program_count,colleges,programs
AP,D668,Elementary Literacy Curriculum,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D669,Early Literacy Methods,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D670,Elementary Literacy Methods,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D671,Elementary Science Curriculum,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D672,Elementary Science and Engineering Methods,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D673,Elementary Social Studies Curriculum,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D674,Elementary Social Studies Methods,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D675,Elementary Literacy Methods,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D676,Early Literacy Methods,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D677,Elementary Literacy Curriculum,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D678,Elementary Science Curriculum,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D679,Elementary Science and Engineering Methods,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D680,Elementary Social Studies Curriculum,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D681,Elementary Social Studies Methods,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D682,Artificial Intelligence Optimization for Computer,3,2,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS)"
AP,D683,Advanced AI and ML,3,1,School of Technology,"Bachelor of Science, Computer Science"
AP,D684,Introduction to Computer Science,4,2,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS)"
AP,D685,Practical Applications of Prompt,2,5,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS); Bachelor of Science, Cybersecurity and Information Assurance; Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,D686,Operating Systems for Computer Scientists,3,2,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS)"
AP,D687,Computer Science Project Development with a,3,2,School of Technology,"Bachelor of Science, Computer Science; Bachelor of Science, Computer Science (BSCS to MSCS)"
AP,D688,Foundations of Literacy Through Literature,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D689,Literacy Assessment and Interventions,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D690,Elementary Disciplinary Literacy,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D691,Elementary Mathematics Curriculum,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D692,Early Mathematics Methods and Interventions,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D693,Elementary Mathematics Methods and,3,6,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D694,Elementary Health and Physical Education,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D695,Elementary Fine Arts Methods,3,4,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure)"
AP,D696,Foundations of Literacy Through Literature,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D697,Literacy Assessment and Interventions,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D698,Elementary Disciplinary Literacy,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D699,Elementary Mathematics Curriculum,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D700,Early Mathematics Methods and Interventions,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D701,Elementary Mathematics Methods and,2,2,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, Special Education"
AP,D702,Elementary Health and Physical Education,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D703,Elementary Fine Arts Methods,2,1,School of Education,"Master of Arts in Teaching, Elementary Education"
AP,D705,Early Clinical in Special Education,3,1,School of Education,"Bachelor of Arts, Special Education, Mild to Moderate"
AP,D706,Early Clinical in Elementary Education,3,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D707,Early Clinical in Secondary Education,3,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D708,Advanced Clinical in Elementary Education,3,1,School of Education,"Bachelor of Arts, Elementary Education"
AP,D709,Advanced Clinical in Secondary Education,3,5,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D717,Student Teaching I in Elementary Education,8,1,School of Education,"Bachelor of Arts, Elementary Education"
